,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
882,Norte,PA,,15,,,,2023-05-08,19,8602865.0,878928,0,19104,0,,,
883,Norte,PA,,15,,,,2023-05-09,19,8602865.0,878928,0,19104,0,,,
884,Norte,PA,,15,,,,2023-05-10,19,8602865.0,878928,0,19104,0,,,
885,Norte,PA,,15,,,,2023-05-11,19,8602865.0,878928,0,19104,0,,,
886,Norte,PA,,15,,,,2023-05-12,19,8602865.0,878928,0,19104,0,,,
887,Norte,PA,,15,,,,2023-05-13,19,8602865.0,879424,496,19106,2,,,
888,Norte,PA,,15,,,,2023-05-14,20,8602865.0,879424,0,19106,0,,,
889,Norte,PA,,15,,,,2023-05-15,20,8602865.0,879424,0,19106,0,,,
890,Norte,PA,,15,,,,2023-05-16,20,8602865.0,879424,0,19106,0,,,
891,Norte,PA,,15,,,,2023-05-17,20,8602865.0,879424,0,19106,0,,,
892,Norte,PA,,15,,,,2023-05-18,20,8602865.0,879424,0,19106,0,,,
893,Norte,PA,,15,,,,2023-05-19,20,8602865.0,879424,0,19106,0,,,
894,Norte,PA,,15,,,,2023-05-20,20,8602865.0,880105,681,19113,7,,,
895,Norte,PA,,15,,,,2023-05-21,21,8602865.0,880105,0,19113,0,,,
896,Norte,PA,,15,,,,2023-05-22,21,8602865.0,880105,0,19113,0,,,
897,Norte,PA,,15,,,,2023-05-23,21,8602865.0,880105,0,19113,0,,,
898,Norte,PA,,15,,,,2023-05-24,21,8602865.0,880105,0,19113,0,,,
899,Norte,PA,,15,,,,2023-05-25,21,8602865.0,880105,0,19113,0,,,
900,Norte,PA,,15,,,,2023-05-26,21,8602865.0,880105,0,19113,0,,,
901,Norte,PA,,15,,,,2023-05-27,21,8602865.0,880614,509,19114,1,,,
902,Norte,PA,,15,,,,2023-05-28,22,8602865.0,880614,0,19114,0,,,
903,Norte,PA,,15,,,,2023-05-29,22,8602865.0,880614,0,19114,0,,,
904,Norte,PA,,15,,,,2023-05-30,22,8602865.0,880614,0,19114,0,,,
905,Norte,PA,,15,,,,2023-05-31,22,8602865.0,880614,0,19114,0,,,
906,Norte,AP,,16,,,,2023-01-01,1,845731.0,182516,0,2165,0,,,
907,Norte,AP,,16,,,,2023-01-02,1,845731.0,182518,2,2166,1,,,
908,Norte,AP,,16,,,,2023-01-03,1,845731.0,182617,99,2166,0,,,
909,Norte,AP,,16,,,,2023-01-04,1,845731.0,182643,26,2166,0,,,
910,Norte,AP,,16,,,,2023-01-05,1,845731.0,182696,53,2166,0,,,
911,Norte,AP,,16,,,,2023-01-06,1,845731.0,182972,276,2166,0,,,
912,Norte,AP,,16,,,,2023-01-07,1,845731.0,182972,0,2166,0,,,
913,Norte,AP,,16,,,,2023-01-08,2,845731.0,182974,2,2166,0,,,
914,Norte,AP,,16,,,,2023-01-09,2,845731.0,183086,112,2166,0,,,
915,Norte,AP,,16,,,,2023-01-10,2,845731.0,183092,6,2166,0,,,
916,Norte,AP,,16,,,,2023-01-11,2,845731.0,183156,64,2166,0,,,
917,Norte,AP,,16,,,,2023-01-12,2,845731.0,183246,90,2166,0,,,
918,Norte,AP,,16,,,,2023-01-13,2,845731.0,183304,58,2166,0,,,
919,Norte,AP,,16,,,,2023-01-14,2,845731.0,183306,2,2166,0,,,
920,Norte,AP,,16,,,,2023-01-15,3,845731.0,183306,0,2166,0,,,
921,Norte,AP,,16,,,,2023-01-16,3,845731.0,183410,104,2166,0,,,
922,Norte,AP,,16,,,,2023-01-17,3,845731.0,183506,96,2166,0,,,
923,Norte,AP,,16,,,,2023-01-18,3,845731.0,183569,63,2166,0,,,
924,Norte,AP,,16,,,,2023-01-19,3,845731.0,183612,43,2167,1,,,
925,Norte,AP,,16,,,,2023-01-20,3,845731.0,183666,54,2167,0,,,
926,Norte,AP,,16,,,,2023-01-21,3,845731.0,183667,1,2167,0,,,
927,Norte,AP,,16,,,,2023-01-22,4,845731.0,183667,0,2167,0,,,
928,Norte,AP,,16,,,,2023-01-23,4,845731.0,183667,0,2167,0,,,
929,Norte,AP,,16,,,,2023-01-24,4,845731.0,183707,40,2167,0,,,
930,Norte,AP,,16,,,,2023-01-25,4,845731.0,183847,140,2167,0,,,
931,Norte,AP,,16,,,,2023-01-26,4,845731.0,183869,22,2167,0,,,
932,Norte,AP,,16,,,,2023-01-27,4,845731.0,183977,108,2167,0,,,
933,Norte,AP,,16,,,,2023-01-28,4,845731.0,183978,1,2167,0,,,
934,Norte,AP,,16,,,,2023-01-29,5,845731.0,183978,0,2167,0,,,
935,Norte,AP,,16,,,,2023-01-30,5,845731.0,184065,87,2167,0,,,
936,Norte,AP,,16,,,,2023-01-31,5,845731.0,184111,46,2167,0,,,
937,Norte,AP,,16,,,,2023-02-01,5,845731.0,184118,7,2167,0,,,
938,Norte,AP,,16,,,,2023-02-02,5,845731.0,184128,10,2167,0,,,
939,Norte,AP,,16,,,,2023-02-03,5,845731.0,184336,208,2167,0,,,
940,Norte,AP,,16,,,,2023-02-04,5,845731.0,184340,4,2167,0,,,
941,Norte,AP,,16,,,,2023-02-05,6,845731.0,184340,0,2167,0,,,
942,Norte,AP,,16,,,,2023-02-06,6,845731.0,184348,8,2167,0,,,
943,Norte,AP,,16,,,,2023-02-07,6,845731.0,184460,112,2167,0,,,
944,Norte,AP,,16,,,,2023-02-08,6,845731.0,184511,51,2167,0,,,
945,Norte,AP,,16,,,,2023-02-09,6,845731.0,184576,65,2167,0,,,
946,Norte,AP,,16,,,,2023-02-10,6,845731.0,184644,68,2167,0,,,
947,Norte,AP,,16,,,,2023-02-11,6,845731.0,184649,5,2167,0,,,
948,Norte,AP,,16,,,,2023-02-12,7,845731.0,184651,2,2167,0,,,
949,Norte,AP,,16,,,,2023-02-13,7,845731.0,184661,10,2167,0,,,
950,Norte,AP,,16,,,,2023-02-14,7,845731.0,184799,138,2167,0,,,
951,Norte,AP,,16,,,,2023-02-15,7,845731.0,184810,11,2167,0,,,
952,Norte,AP,,16,,,,2023-02-16,7,845731.0,184836,26,2167,0,,,
953,Norte,AP,,16,,,,2023-02-17,7,845731.0,185025,189,2167,0,,,
954,Norte,AP,,16,,,,2023-02-18,7,845731.0,185027,2,2167,0,,,
955,Norte,AP,,16,,,,2023-02-19,8,845731.0,185027,0,2167,0,,,
956,Norte,AP,,16,,,,2023-02-20,8,845731.0,185027,0,2167,0,,,
957,Norte,AP,,16,,,,2023-02-21,8,845731.0,185027,0,2167,0,,,
958,Norte,AP,,16,,,,2023-02-22,8,845731.0,185027,0,2167,0,,,
959,Norte,AP,,16,,,,2023-02-23,8,845731.0,185085,58,2167,0,,,
960,Norte,AP,,16,,,,2023-02-24,8,845731.0,185417,332,2167,0,,,
961,Norte,AP,,16,,,,2023-02-25,8,845731.0,185426,9,2167,0,,,
962,Norte,AP,,16,,,,2023-02-26,9,845731.0,185426,0,2167,0,,,
963,Norte,AP,,16,,,,2023-02-27,9,845731.0,185457,31,2167,0,,,
964,Norte,AP,,16,,,,2023-02-28,9,845731.0,185588,131,2167,0,,,
965,Norte,AP,,16,,,,2023-03-01,9,845731.0,185589,1,2167,0,,,
966,Norte,AP,,16,,,,2023-03-02,9,845731.0,185595,6,2167,0,,,
967,Norte,AP,,16,,,,2023-03-03,9,845731.0,185668,73,2167,0,,,
968,Norte,AP,,16,,,,2023-03-04,9,845731.0,185673,5,2167,0,,,
969,Norte,AP,,16,,,,2023-03-05,10,845731.0,185673,0,2167,0,,,
970,Norte,AP,,16,,,,2023-03-06,10,845731.0,185673,0,2167,0,,,
971,Norte,AP,,16,,,,2023-03-07,10,845731.0,185673,0,2167,0,,,
972,Norte,AP,,16,,,,2023-03-08,10,845731.0,185673,0,2167,0,,,
973,Norte,AP,,16,,,,2023-03-09,10,845731.0,185673,0,2167,0,,,
974,Norte,AP,,16,,,,2023-03-10,10,845731.0,185673,0,2167,0,,,
975,Norte,AP,,16,,,,2023-03-11,10,845731.0,185753,80,2169,2,,,
976,Norte,AP,,16,,,,2023-03-12,11,845731.0,185753,0,2169,0,,,
977,Norte,AP,,16,,,,2023-03-13,11,845731.0,185753,0,2169,0,,,
978,Norte,AP,,16,,,,2023-03-14,11,845731.0,185753,0,2169,0,,,
979,Norte,AP,,16,,,,2023-03-15,11,845731.0,185753,0,2169,0,,,
980,Norte,AP,,16,,,,2023-03-16,11,845731.0,185753,0,2169,0,,,
981,Norte,AP,,16,,,,2023-03-17,11,845731.0,185753,0,2169,0,,,
982,Norte,AP,,16,,,,2023-03-18,11,845731.0,185825,72,2145,-24,,,
983,Norte,AP,,16,,,,2023-03-19,12,845731.0,185825,0,2145,0,,,
984,Norte,AP,,16,,,,2023-03-20,12,845731.0,185825,0,2145,0,,,
985,Norte,AP,,16,,,,2023-03-21,12,845731.0,185825,0,2145,0,,,
986,Norte,AP,,16,,,,2023-03-22,12,845731.0,185825,0,2145,0,,,
987,Norte,AP,,16,,,,2023-03-23,12,845731.0,185825,0,2145,0,,,
988,Norte,AP,,16,,,,2023-03-24,12,845731.0,185825,0,2145,0,,,
989,Norte,AP,,16,,,,2023-03-25,12,845731.0,185825,0,2169,24,,,
990,Norte,AP,,16,,,,2023-03-26,13,845731.0,185825,0,2169,0,,,
991,Norte,AP,,16,,,,2023-03-27,13,845731.0,185825,0,2169,0,,,
992,Norte,AP,,16,,,,2023-03-28,13,845731.0,185825,0,2169,0,,,
993,Norte,AP,,16,,,,2023-03-29,13,845731.0,185825,0,2169,0,,,
994,Norte,AP,,16,,,,2023-03-30,13,845731.0,185825,0,2169,0,,,
995,Norte,AP,,16,,,,2023-03-31,13,845731.0,185825,0,2169,0,,,
996,Norte,AP,,16,,,,2023-04-01,13,845731.0,185902,77,2169,0,,,
997,Norte,AP,,16,,,,2023-04-02,14,845731.0,185902,0,2169,0,,,
998,Norte,AP,,16,,,,2023-04-03,14,845731.0,185902,0,2169,0,,,
999,Norte,AP,,16,,,,2023-04-04,14,845731.0,185902,0,2169,0,,,
1000,Norte,AP,,16,,,,2023-04-05,14,845731.0,185902,0,2169,0,,,
1001,Norte,AP,,16,,,,2023-04-06,14,845731.0,185902,0,2169,0,,,
1002,Norte,AP,,16,,,,2023-04-07,14,845731.0,185902,0,2169,0,,,
1003,Norte,AP,,16,,,,2023-04-08,14,845731.0,185966,64,2169,0,,,
1004,Norte,AP,,16,,,,2023-04-09,15,845731.0,185966,0,2169,0,,,
1005,Norte,AP,,16,,,,2023-04-10,15,845731.0,185966,0,2169,0,,,
1006,Norte,AP,,16,,,,2023-04-11,15,845731.0,185966,0,2169,0,,,
1007,Norte,AP,,16,,,,2023-04-12,15,845731.0,185966,0,2169,0,,,
1008,Norte,AP,,16,,,,2023-04-13,15,845731.0,185966,0,2169,0,,,
1009,Norte,AP,,16,,,,2023-04-14,15,845731.0,185966,0,2169,0,,,
1010,Norte,AP,,16,,,,2023-04-15,15,845731.0,185980,14,2169,0,,,
1011,Norte,AP,,16,,,,2023-04-16,16,845731.0,185980,0,2169,0,,,
1012,Norte,AP,,16,,,,2023-04-17,16,845731.0,185980,0,2169,0,,,
1013,Norte,AP,,16,,,,2023-04-18,16,845731.0,185980,0,2169,0,,,
1014,Norte,AP,,16,,,,2023-04-19,16,845731.0,185980,0,2169,0,,,
1015,Norte,AP,,16,,,,2023-04-20,16,845731.0,185980,0,2169,0,,,
1016,Norte,AP,,16,,,,2023-04-21,16,845731.0,185980,0,2169,0,,,
1017,Norte,AP,,16,,,,2023-04-22,16,845731.0,185984,4,2169,0,,,
1018,Norte,AP,,16,,,,2023-04-23,17,845731.0,185984,0,2169,0,,,
1019,Norte,AP,,16,,,,2023-04-24,17,845731.0,185984,0,2169,0,,,
1020,Norte,AP,,16,,,,2023-04-25,17,845731.0,185984,0,2169,0,,,
1021,Norte,AP,,16,,,,2023-04-26,17,845731.0,185984,0,2169,0,,,
1022,Norte,AP,,16,,,,2023-04-27,17,845731.0,185984,0,2169,0,,,
1023,Norte,AP,,16,,,,2023-04-28,17,845731.0,185984,0,2169,0,,,
1024,Norte,AP,,16,,,,2023-04-29,17,845731.0,185995,11,2169,0,,,
1025,Norte,AP,,16,,,,2023-04-30,18,845731.0,185995,0,2169,0,,,
1026,Norte,AP,,16,,,,2023-05-01,18,845731.0,185995,0,2169,0,,,
1027,Norte,AP,,16,,,,2023-05-02,18,845731.0,185995,0,2169,0,,,
1028,Norte,AP,,16,,,,2023-05-03,18,845731.0,185995,0,2169,0,,,
1029,Norte,AP,,16,,,,2023-05-04,18,845731.0,185995,0,2169,0,,,
1030,Norte,AP,,16,,,,2023-05-05,18,845731.0,185995,0,2169,0,,,
1031,Norte,AP,,16,,,,2023-05-06,18,845731.0,186004,9,2169,0,,,
1032,Norte,AP,,16,,,,2023-05-07,19,845731.0,186004,0,2169,0,,,
1033,Norte,AP,,16,,,,2023-05-08,19,845731.0,186004,0,2169,0,,,
1034,Norte,AP,,16,,,,2023-05-09,19,845731.0,186004,0,2169,0,,,
1035,Norte,AP,,16,,,,2023-05-10,19,845731.0,186004,0,2169,0,,,
1036,Norte,AP,,16,,,,2023-05-11,19,845731.0,186004,0,2169,0,,,
1037,Norte,AP,,16,,,,2023-05-12,19,845731.0,186004,0,2169,0,,,
1038,Norte,AP,,16,,,,2023-05-13,19,845731.0,186014,10,2169,0,,,
1039,Norte,AP,,16,,,,2023-05-14,20,845731.0,186014,0,2169,0,,,
1040,Norte,AP,,16,,,,2023-05-15,20,845731.0,186014,0,2169,0,,,
1041,Norte,AP,,16,,,,2023-05-16,20,845731.0,186014,0,2169,0,,,
1042,Norte,AP,,16,,,,2023-05-17,20,845731.0,186014,0,2169,0,,,
1043,Norte,AP,,16,,,,2023-05-18,20,845731.0,186014,0,2169,0,,,
1044,Norte,AP,,16,,,,2023-05-19,20,845731.0,186014,0,2169,0,,,
1045,Norte,AP,,16,,,,2023-05-20,20,845731.0,186043,29,2169,0,,,
1046,Norte,AP,,16,,,,2023-05-21,21,845731.0,186043,0,2169,0,,,
1047,Norte,AP,,16,,,,2023-05-22,21,845731.0,186043,0,2169,0,,,
1048,Norte,AP,,16,,,,2023-05-23,21,845731.0,186043,0,2169,0,,,
1049,Norte,AP,,16,,,,2023-05-24,21,845731.0,186043,0,2169,0,,,
1050,Norte,AP,,16,,,,2023-05-25,21,845731.0,186043,0,2169,0,,,
1051,Norte,AP,,16,,,,2023-05-26,21,845731.0,186043,0,2169,0,,,
1052,Norte,AP,,16,,,,2023-05-27,21,845731.0,186072,29,2169,0,,,
1053,Norte,AP,,16,,,,2023-05-28,22,845731.0,186072,0,2169,0,,,
1054,Norte,AP,,16,,,,2023-05-29,22,845731.0,186072,0,2169,0,,,
1055,Norte,AP,,16,,,,2023-05-30,22,845731.0,186072,0,2169,0,,,
1056,Norte,AP,,16,,,,2023-05-31,22,845731.0,186072,0,2169,0,,,
1057,Norte,TO,,17,,,,2023-01-01,1,1572866.0,359567,0,4208,0,,,
1058,Norte,TO,,17,,,,2023-01-02,1,1572866.0,361001,1434,4212,4,,,
1059,Norte,TO,,17,,,,2023-01-03,1,1572866.0,361001,0,4212,0,,,
1060,Norte,TO,,17,,,,2023-01-04,1,1572866.0,361001,0,4212,0,,,
1061,Norte,TO,,17,,,,2023-01-05,1,1572866.0,361001,0,4212,0,,,
1062,Norte,TO,,17,,,,2023-01-06,1,1572866.0,361001,0,4212,0,,,
1063,Norte,TO,,17,,,,2023-01-07,1,1572866.0,361001,0,4212,0,,,
1064,Norte,TO,,17,,,,2023-01-08,2,1572866.0,361001,0,4212,0,,,
1065,Norte,TO,,17,,,,2023-01-09,2,1572866.0,362364,1363,4216,4,,,
1066,Norte,TO,,17,,,,2023-01-10,2,1572866.0,362364,0,4216,0,,,
1067,Norte,TO,,17,,,,2023-01-11,2,1572866.0,362364,0,4216,0,,,
1068,Norte,TO,,17,,,,2023-01-12,2,1572866.0,362364,0,4216,0,,,
1069,Norte,TO,,17,,,,2023-01-13,2,1572866.0,362364,0,4216,0,,,
1070,Norte,TO,,17,,,,2023-01-14,2,1572866.0,362364,0,4216,0,,,
1071,Norte,TO,,17,,,,2023-01-15,3,1572866.0,362364,0,4216,0,,,
1072,Norte,TO,,17,,,,2023-01-16,3,1572866.0,363257,893,4220,4,,,
1073,Norte,TO,,17,,,,2023-01-17,3,1572866.0,363257,0,4220,0,,,
1074,Norte,TO,,17,,,,2023-01-18,3,1572866.0,363257,0,4220,0,,,
1075,Norte,TO,,17,,,,2023-01-19,3,1572866.0,363257,0,4220,0,,,
1076,Norte,TO,,17,,,,2023-01-20,3,1572866.0,363257,0,4220,0,,,
1077,Norte,TO,,17,,,,2023-01-21,3,1572866.0,363257,0,4220,0,,,
1078,Norte,TO,,17,,,,2023-01-22,4,1572866.0,363257,0,4220,0,,,
1079,Norte,TO,,17,,,,2023-01-23,4,1572866.0,364002,745,4225,5,,,
1080,Norte,TO,,17,,,,2023-01-24,4,1572866.0,364002,0,4225,0,,,
1081,Norte,TO,,17,,,,2023-01-25,4,1572866.0,364002,0,4225,0,,,
1082,Norte,TO,,17,,,,2023-01-26,4,1572866.0,364002,0,4225,0,,,
1083,Norte,TO,,17,,,,2023-01-27,4,1572866.0,364002,0,4225,0,,,
1084,Norte,TO,,17,,,,2023-01-28,4,1572866.0,364002,0,4225,0,,,
1085,Norte,TO,,17,,,,2023-01-29,5,1572866.0,364002,0,4225,0,,,
1086,Norte,TO,,17,,,,2023-01-30,5,1572866.0,364313,311,4228,3,,,
1087,Norte,TO,,17,,,,2023-01-31,5,1572866.0,364313,0,4228,0,,,
1088,Norte,TO,,17,,,,2023-02-01,5,1572866.0,364313,0,4228,0,,,
1089,Norte,TO,,17,,,,2023-02-02,5,1572866.0,364313,0,4228,0,,,
1090,Norte,TO,,17,,,,2023-02-03,5,1572866.0,364313,0,4228,0,,,
1091,Norte,TO,,17,,,,2023-02-04,5,1572866.0,364313,0,4228,0,,,
1092,Norte,TO,,17,,,,2023-02-05,6,1572866.0,364313,0,4228,0,,,
1093,Norte,TO,,17,,,,2023-02-06,6,1572866.0,364607,294,4231,3,,,
1094,Norte,TO,,17,,,,2023-02-07,6,1572866.0,364607,0,4231,0,,,
1095,Norte,TO,,17,,,,2023-02-08,6,1572866.0,364607,0,4231,0,,,
1096,Norte,TO,,17,,,,2023-02-09,6,1572866.0,364607,0,4231,0,,,
1097,Norte,TO,,17,,,,2023-02-10,6,1572866.0,364607,0,4231,0,,,
1098,Norte,TO,,17,,,,2023-02-11,6,1572866.0,364607,0,4231,0,,,
1099,Norte,TO,,17,,,,2023-02-12,7,1572866.0,364607,0,4231,0,,,
1100,Norte,TO,,17,,,,2023-02-13,7,1572866.0,364957,350,4232,1,,,
1101,Norte,TO,,17,,,,2023-02-14,7,1572866.0,364957,0,4232,0,,,
1102,Norte,TO,,17,,,,2023-02-15,7,1572866.0,364957,0,4232,0,,,
1103,Norte,TO,,17,,,,2023-02-16,7,1572866.0,364957,0,4232,0,,,
1104,Norte,TO,,17,,,,2023-02-17,7,1572866.0,364957,0,4232,0,,,
1105,Norte,TO,,17,,,,2023-02-18,7,1572866.0,364957,0,4232,0,,,
1106,Norte,TO,,17,,,,2023-02-19,8,1572866.0,364957,0,4232,0,,,
1107,Norte,TO,,17,,,,2023-02-20,8,1572866.0,364957,0,4232,0,,,
1108,Norte,TO,,17,,,,2023-02-21,8,1572866.0,364957,0,4232,0,,,
1109,Norte,TO,,17,,,,2023-02-22,8,1572866.0,364957,0,4232,0,,,
1110,Norte,TO,,17,,,,2023-02-23,8,1572866.0,365330,373,4232,0,,,
1111,Norte,TO,,17,,,,2023-02-24,8,1572866.0,365330,0,4232,0,,,
1112,Norte,TO,,17,,,,2023-02-25,8,1572866.0,365330,0,4232,0,,,
1113,Norte,TO,,17,,,,2023-02-26,9,1572866.0,365330,0,4232,0,,,
1114,Norte,TO,,17,,,,2023-02-27,9,1572866.0,365538,208,4232,0,,,
1115,Norte,TO,,17,,,,2023-02-28,9,1572866.0,365538,0,4232,0,,,
1116,Norte,TO,,17,,,,2023-03-01,9,1572866.0,365538,0,4232,0,,,
1117,Norte,TO,,17,,,,2023-03-02,9,1572866.0,365538,0,4232,0,,,
1118,Norte,TO,,17,,,,2023-03-03,9,1572866.0,365538,0,4232,0,,,
1119,Norte,TO,,17,,,,2023-03-04,9,1572866.0,365538,0,4232,0,,,
1120,Norte,TO,,17,,,,2023-03-05,10,1572866.0,365538,0,4232,0,,,
1121,Norte,TO,,17,,,,2023-03-06,10,1572866.0,365538,0,4232,0,,,
1122,Norte,TO,,17,,,,2023-03-07,10,1572866.0,365538,0,4232,0,,,
1123,Norte,TO,,17,,,,2023-03-08,10,1572866.0,365538,0,4232,0,,,
1124,Norte,TO,,17,,,,2023-03-09,10,1572866.0,365538,0,4232,0,,,
1125,Norte,TO,,17,,,,2023-03-10,10,1572866.0,365538,0,4232,0,,,
1126,Norte,TO,,17,,,,2023-03-11,10,1572866.0,366043,505,4235,3,,,
1127,Norte,TO,,17,,,,2023-03-12,11,1572866.0,366043,0,4235,0,,,
1128,Norte,TO,,17,,,,2023-03-13,11,1572866.0,366043,0,4235,0,,,
1129,Norte,TO,,17,,,,2023-03-14,11,1572866.0,366043,0,4235,0,,,
1130,Norte,TO,,17,,,,2023-03-15,11,1572866.0,366043,0,4235,0,,,
1131,Norte,TO,,17,,,,2023-03-16,11,1572866.0,366043,0,4235,0,,,
1132,Norte,TO,,17,,,,2023-03-17,11,1572866.0,366043,0,4235,0,,,
1133,Norte,TO,,17,,,,2023-03-18,11,1572866.0,366213,170,4234,-1,,,
1134,Norte,TO,,17,,,,2023-03-19,12,1572866.0,366213,0,4234,0,,,
1135,Norte,TO,,17,,,,2023-03-20,12,1572866.0,366213,0,4234,0,,,
1136,Norte,TO,,17,,,,2023-03-21,12,1572866.0,366213,0,4234,0,,,
1137,Norte,TO,,17,,,,2023-03-22,12,1572866.0,366213,0,4234,0,,,
1138,Norte,TO,,17,,,,2023-03-23,12,1572866.0,366213,0,4234,0,,,
1139,Norte,TO,,17,,,,2023-03-24,12,1572866.0,366213,0,4234,0,,,
1140,Norte,TO,,17,,,,2023-03-25,12,1572866.0,366496,283,4235,1,,,
1141,Norte,TO,,17,,,,2023-03-26,13,1572866.0,366496,0,4235,0,,,
1142,Norte,TO,,17,,,,2023-03-27,13,1572866.0,366496,0,4235,0,,,
1143,Norte,TO,,17,,,,2023-03-28,13,1572866.0,366496,0,4235,0,,,
1144,Norte,TO,,17,,,,2023-03-29,13,1572866.0,366496,0,4235,0,,,
1145,Norte,TO,,17,,,,2023-03-30,13,1572866.0,366496,0,4235,0,,,
1146,Norte,TO,,17,,,,2023-03-31,13,1572866.0,366496,0,4235,0,,,
1147,Norte,TO,,17,,,,2023-04-01,13,1572866.0,366732,236,4235,0,,,
1148,Norte,TO,,17,,,,2023-04-02,14,1572866.0,366732,0,4235,0,,,
1149,Norte,TO,,17,,,,2023-04-03,14,1572866.0,366732,0,4235,0,,,
1150,Norte,TO,,17,,,,2023-04-04,14,1572866.0,366732,0,4235,0,,,
1151,Norte,TO,,17,,,,2023-04-05,14,1572866.0,366732,0,4235,0,,,
1152,Norte,TO,,17,,,,2023-04-06,14,1572866.0,366732,0,4235,0,,,
1153,Norte,TO,,17,,,,2023-04-07,14,1572866.0,366732,0,4235,0,,,
1154,Norte,TO,,17,,,,2023-04-08,14,1572866.0,367062,330,4237,2,,,
1155,Norte,TO,,17,,,,2023-04-09,15,1572866.0,367062,0,4237,0,,,
1156,Norte,TO,,17,,,,2023-04-10,15,1572866.0,367062,0,4237,0,,,
1157,Norte,TO,,17,,,,2023-04-11,15,1572866.0,367062,0,4237,0,,,
1158,Norte,TO,,17,,,,2023-04-12,15,1572866.0,367062,0,4237,0,,,
1159,Norte,TO,,17,,,,2023-04-13,15,1572866.0,367062,0,4237,0,,,
1160,Norte,TO,,17,,,,2023-04-14,15,1572866.0,367062,0,4237,0,,,
1161,Norte,TO,,17,,,,2023-04-15,15,1572866.0,367358,296,4237,0,,,
1162,Norte,TO,,17,,,,2023-04-16,16,1572866.0,367358,0,4237,0,,,
1163,Norte,TO,,17,,,,2023-04-17,16,1572866.0,367358,0,4237,0,,,
1164,Norte,TO,,17,,,,2023-04-18,16,1572866.0,367358,0,4237,0,,,
1165,Norte,TO,,17,,,,2023-04-19,16,1572866.0,367358,0,4237,0,,,
1166,Norte,TO,,17,,,,2023-04-20,16,1572866.0,367358,0,4237,0,,,
1167,Norte,TO,,17,,,,2023-04-21,16,1572866.0,367358,0,4237,0,,,
1168,Norte,TO,,17,,,,2023-04-22,16,1572866.0,367704,346,4238,1,,,
1169,Norte,TO,,17,,,,2023-04-23,17,1572866.0,367704,0,4238,0,,,
1170,Norte,TO,,17,,,,2023-04-24,17,1572866.0,367704,0,4238,0,,,
1171,Norte,TO,,17,,,,2023-04-25,17,1572866.0,367704,0,4238,0,,,
1172,Norte,TO,,17,,,,2023-04-26,17,1572866.0,367704,0,4238,0,,,
1173,Norte,TO,,17,,,,2023-04-27,17,1572866.0,367704,0,4238,0,,,
1174,Norte,TO,,17,,,,2023-04-28,17,1572866.0,367704,0,4238,0,,,
1175,Norte,TO,,17,,,,2023-04-29,17,1572866.0,367981,277,4239,1,,,
1176,Norte,TO,,17,,,,2023-04-30,18,1572866.0,367981,0,4239,0,,,
1177,Norte,TO,,17,,,,2023-05-01,18,1572866.0,367981,0,4239,0,,,
1178,Norte,TO,,17,,,,2023-05-02,18,1572866.0,367981,0,4239,0,,,
1179,Norte,TO,,17,,,,2023-05-03,18,1572866.0,367981,0,4239,0,,,
1180,Norte,TO,,17,,,,2023-05-04,18,1572866.0,367981,0,4239,0,,,
1181,Norte,TO,,17,,,,2023-05-05,18,1572866.0,367981,0,4239,0,,,
1182,Norte,TO,,17,,,,2023-05-06,18,1572866.0,368248,267,4241,2,,,
1183,Norte,TO,,17,,,,2023-05-07,19,1572866.0,368248,0,4241,0,,,
1184,Norte,TO,,17,,,,2023-05-08,19,1572866.0,368248,0,4241,0,,,
1185,Norte,TO,,17,,,,2023-05-09,19,1572866.0,368248,0,4241,0,,,
1186,Norte,TO,,17,,,,2023-05-10,19,1572866.0,368248,0,4241,0,,,
1187,Norte,TO,,17,,,,2023-05-11,19,1572866.0,368248,0,4241,0,,,
1188,Norte,TO,,17,,,,2023-05-12,19,1572866.0,368248,0,4241,0,,,
1189,Norte,TO,,17,,,,2023-05-13,19,1572866.0,368651,403,4242,1,,,
1190,Norte,TO,,17,,,,2023-05-14,20,1572866.0,368651,0,4242,0,,,
1191,Norte,TO,,17,,,,2023-05-15,20,1572866.0,368651,0,4242,0,,,
1192,Norte,TO,,17,,,,2023-05-16,20,1572866.0,368651,0,4242,0,,,
1193,Norte,TO,,17,,,,2023-05-17,20,1572866.0,368651,0,4242,0,,,
1194,Norte,TO,,17,,,,2023-05-18,20,1572866.0,368651,0,4242,0,,,
1195,Norte,TO,,17,,,,2023-05-19,20,1572866.0,368651,0,4242,0,,,
1196,Norte,TO,,17,,,,2023-05-20,20,1572866.0,369173,522,4242,0,,,
1197,Norte,TO,,17,,,,2023-05-21,21,1572866.0,369173,0,4242,0,,,
1198,Norte,TO,,17,,,,2023-05-22,21,1572866.0,369173,0,4242,0,,,
1199,Norte,TO,,17,,,,2023-05-23,21,1572866.0,369173,0,4242,0,,,
1200,Norte,TO,,17,,,,2023-05-24,21,1572866.0,369173,0,4242,0,,,
1201,Norte,TO,,17,,,,2023-05-25,21,1572866.0,369173,0,4242,0,,,
1202,Norte,TO,,17,,,,2023-05-26,21,1572866.0,369173,0,4242,0,,,
